 StateCode ,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
49,39,Utah,Sanpete County,,,1.00,
49,41,Utah,Sevier County,,,,
49,43,Utah,Summit County,,,2.00,5.00
49,45,Utah,Tooele County,1.00,,,
49,47,Utah,Uintah County,,,,
49,49,Utah,Utah County,4.00,2.00,2.00,3.00
49,51,Utah,Wasatch County,,,,
49,53,Utah,Washington County,,,1.00,3.00
49,55,Utah,Wayne County,,,,
49,57,Utah,Weber County,1.00,,,
50,0,Vermont,Vermont,1.00,,,
50,1,Vermont,Addison County,3.00,7.00,21.00,111.00
50,3,Vermont,Bennington County,6.00,17.00,99.00,420.00
50,5,Vermont,Caledonia County,3.00,2.00,5.00,9.00
50,7,Vermont,Chittenden County,26.00,16.00,39.00,157.00
50,9,Vermont,Essex County,,3.00,1.00,2.00
50,11,Vermont,Franklin County,,5.00,3.00,20.00
50,13,Vermont,Grand Isle County,,,2.00,11.00
50,15,Vermont,Lamoille County,,3.00,3.00,16.00
50,17,Vermont,Orange County,4.00,5.00,11.00,43.00
50,19,Vermont,Orleans County,1.00,,5.00,8.00
50,21,Vermont,Rutland County,3.00,9.00,22.00,267.00
50,23,Vermont,Washington County,3.00,6.00,17.00,38.00
50,25,Vermont,Windham County,7.00,15.00,40.00,240.00
50,27,Vermont,Windsor County,15.00,15.00,21.00,196.00
51,0,Virginia,Virginia,,,,250.00
51,1,Virginia,Accomack County,32.00,20.00,57.00,41.00
51,3,Virginia,Albemarle County,2.00,11.00,23.00,86.00
51,5,Virginia,Alleghany County,1.00,,,1.00
51,7,Virginia,Amelia County,,,,
51,9,Virginia,Amherst County,3.00,,1.00,5.00
51,11,Virginia,Appomattox County,6.00,,,3.00
51,13,Virginia,Arlington County,14.00,13.00,45.00,118.00
51,15,Virginia,Augusta County,3.00,5.00,2.00,77.00
51,17,Virginia,Bath County,,,,
51,19,Virginia,Bedford County,10.00,9.00,3.00,15.00
51,21,Virginia,Bland County,,,1.00,
51,23,Virginia,Botetourt County,1.00,,,1.00
51,25,Virginia,Brunswick County,,,,1.00
51,27,Virginia,Buchanan County,1.00,,1.00,
51,29,Virginia,Buckingham County,2.00,4.00,1.00,3.00
51,31,Virginia,Campbell County,6.00,,5.00,11.00
51,33,Virginia,Caroline County,,2.00,2.00,10.00
51,35,Virginia,Carroll County,,1.00,1.00,3.00
51,36,Virginia,Charles City County,,,,1.00
51,37,Virginia,Charlotte County,10.00,7.00,,
51,41,Virginia,Chesterfield County,17.00,9.00,15.00,48.00
51,43,Virginia,Clarke County,,2.00,8.00,58.00
51,45,Virginia,Craig County,,,,
51,47,Virginia,Culpeper County,1.00,,10.00,42.00
51,49,Virginia,Cumberland County,1.00,,1.00,
51,51,Virginia,Dickenson County,,,,
51,53,Virginia,Dinwiddie County,,,3.00,3.00
51,57,Virginia,Essex County,,1.00,2.00,1.00
51,59,Virginia,Fairfax County,70.00,107.00,185.00,852.00
51,61,Virginia,Fauquier County,2.00,6.00,47.00,126.00
51,63,Virginia,Floyd County,25.00,2.00,,40.00
51,65,Virginia,Fluvanna County,5.00,1.00,5.00,6.00
51,67,Virginia,Franklin County,,1.00,1.00,1.00
51,69,Virginia,Frederick County,2.00,3.00,7.00,205.00
51,71,Virginia,Giles County,,,,3.00
51,73,Virginia,Gloucester County,4.00,,1.00,1.00
51,75,Virginia,Goochland County,,1.00,2.00,7.00
51,77,Virginia,Grayson County,,1.00,,2.00
51,79,Virginia,Greene County,,2.00,4.00,21.00
51,81,Virginia,Greensville County,,,1.00,
51,83,Virginia,Halifax County,6.00,2.00,,1.00
51,85,Virginia,Hanover County,2.00,8.00,5.00,23.00
51,87,Virginia,Henrico County,4.00,10.00,11.00,29.00
51,89,Virginia,Henry County,4.00,6.00,2.00,1.00
51,91,Virginia,Highland County,,,,
51,93,Virginia,Isle of Wight County,6.00,2.00,2.00,
51,95,Virginia,James City County,5.00,2.00,5.00,24.00
51,97,Virginia,King and Queen County,,1.00,1.00,
51,99,Virginia,King George County,1.00,2.00,11.00,23.00
51,101,Virginia,King William County,1.00,,,3.00
51,103,Virginia,Lancaster County,3.00,,,8.00
51,105,Virginia,Lee County,3.00,1.00,1.00,
51,107,Virginia,Loudoun County,8.00,153.00,417.00,935.00
51,109,Virginia,Louisa County,5.00,,3.00,10.00
51,111,Virginia,Lunenburg County,,,,1.00
51,113,Virginia,Madison County,,3.00,1.00,8.00
51,115,Virginia,Mathews County,,,,1.00
51,117,Virginia,Mecklenburg County,2.00,2.00,,1.00
51,119,Virginia,Middlesex County,1.00,2.00,,1.00
51,121,Virginia,Montgomery County,5.00,8.00,5.00,82.00
51,125,Virginia,Nelson County,6.00,1.00,,15.00
51,127,Virginia,New Kent County,,,1.00,
51,131,Virginia,Northampton County,13.00,6.00,19.00,24.00
51,133,Virginia,Northumberland County,1.00,1.00,1.00,5.00
51,135,Virginia,Nottoway County,8.00,1.00,,2.00
51,137,Virginia,Orange County,3.00,1.00,2.00,15.00
51,139,Virginia,Page County,3.00,1.00,4.00,15.00
51,141,Virginia,Patrick County,3.00,,,1.00
51,143,Virginia,Pittsylvania County,,6.00,,1.00
51,145,Virginia,Powhatan County,,,,2.00
51,147,Virginia,Prince Edward County,2.00,4.00,1.00,3.00
51,149,Virginia,Prince George County,,,11.00,6.00
51,153,Virginia,Prince William County,57.00,34.00,127.00,199.00
51,155,Virginia,Pulaski County,,,1.00,31.00
51,157,Virginia,Rappahannock County,1.00,,6.00,20.00
51,159,Virginia,Richmond County,1.00,,3.00,1.00
51,161,Virginia,Roanoke County,,2.00,2.00,7.00
51,163,Virginia,Rockbridge County,1.00,3.00,3.00,10.00
51,165,Virginia,Rockingham County,2.00,6.00,5.00,71.00
51,167,Virginia,Russell County,1.00,,1.00,
51,169,Virginia,Scott County,,,,1.00
51,171,Virginia,Shenandoah County,1.00,1.00,,59.00
51,173,Virginia,Smyth County,,,1.00,
51,175,Virginia,Southampton County,1.00,,,
51,177,Virginia,Spotsylvania County,2.00,8.00,17.00,34.00
51,179,Virginia,Stafford County,1.00,9.00,14.00,31.00
51,181,Virginia,Surry County,,,,
51,183,Virginia,Sussex County,1.00,1.00,1.00,
51,185,Virginia,Tazewell County,2.00,,3.00,
51,187,Virginia,Warren County,3.00,13.00,13.00,121.00
51,191,Virginia,Washington County,2.00,,,3.00
51,193,Virginia,Westmoreland County,1.00,1.00,,
51,195,Virginia,Wise County,,1.00,1.00,
51,197,Virginia,Wythe County,,1.00,1.00,4.00
51,199,Virginia,York County,1.00,4.00,12.00,14.00
51,510,Virginia,Alexandria city,4.00,1.00,14.00,32.00
51,515,Virginia,Bedford city,,,,
51,520,Virginia,Bristol city,,,,
51,530,Virginia,Buena Vista city,,1.00,,
51,540,Virginia,Charlottesville city,,,,27.00
51,550,Virginia,Chesapeake city,1.00,4.00,18.00,31.00
51,570,Virginia,Colonial Heights city,,,3.00,1.00
51,580,Virginia,Covington city,,,,
51,590,Virginia,Danville city,2.00,1.00,1.00,4.00
51,595,Virginia,Emporia city,,,,
51,600,Virginia,Fairfax city,,,,
51,610,Virginia,Falls Church city,,,,5.00
51,620,Virginia,Franklin city,,,,
51,630,Virginia,Fredericksburg city,2.00,4.00,6.00,1.00
51,640,Virginia,Galax city,,,,1.00
51,650,Virginia,Hampton city,5.00,3.00,13.00,6.00
51,660,Virginia,Harrisonburg city,,,,14.00
51,670,Virginia,Hopewell city,,1.00,,1.00
51,678,Virginia,Lexington city,,,,2.00
51,680,Virginia,Lynchburg city,3.00,1.00,17.00,52.00
51,683,Virginia,Manassas city,,,,5.00
51,685,Virginia,Manassas Park city,,,,4.00
51,690,Virginia,Martinsville city,,,,
51,700,Virginia,Newport News city,7.00,4.00,14.00,15.00
51,710,Virginia,Norfolk city,7.00,1.00,10.00,6.00
51,720,Virginia,Norton city,,,,
51,730,Virginia,Petersburg city,1.00,2.00,1.00,
51,735,Virginia,Poquoson city,,,1.00,2.00
51,740,Virginia,Portsmouth city,2.00,4.00,7.00,4.00
51,750,Virginia,Radford city,,,,17.00
51,760,Virginia,Richmond city,1.00,4.00,9.00,16.00
51,770,Virginia,Roanoke city,7.00,1.00,1.00,2.00
51,775,Virginia,Salem city,4.00,,,5.00
51,790,Virginia,Staunton city,,,,11.00
51,800,Virginia,Suffolk city,4.00,1.00,9.00,4.00
51,810,Virginia,Virginia Beach city,11.00,10.00,2.00,14.00
51,820,Virginia,Waynesboro city,2.00,,,8.00
51,830,Virginia,Williamsburg city,7.00,9.00,27.00,13.00
51,840,Virginia,Winchester city,,,,19.00
53,0,Washington,Washington,,,,
53,1,Washington,Adams County,,,,
53,3,Washington,Asotin County,,,,
53,5,Washington,Benton County,1.00,2.00,1.00,
53,7,Washington,Chelan County,,2.00,,
53,9,Washington,Clallam County,,1.00,,
53,11,Washington,Clark County,4.00,2.00,3.00,8.00
53,13,Washington,Columbia County,,,,
53,15,Washington,Cowlitz County,1.00,,1.00,2.00
53,17,Washington,Douglas County,,,,
53,19,Washington,Ferry County,,,,1.00
53,21,Washington,Franklin County,,,,1.00
53,23,Washington,Garfield County,,,,
53,25,Washington,Grant County,,,,
53,27,Washington,Grays Harbor County,1.00,,2.00,
53,29,Washington,Island County,3.00,1.00,,6.00
53,31,Washington,Jefferson County,,1.00,,2.00
53,33,Washington,King County,19.00,19.00,22.00,23.00
53,35,Washington,Kitsap County,7.00,,1.00,5.00
53,37,Washington,Kittitas County,1.00,1.00,,
53,39,Washington,Klickitat County,1.00,,,1.00
53,41,Washington,Lewis County,1.00,,,1.00
53,43,Washington,Lincoln County,,,,
53,45,Washington,Mason County,,1.00,1.00,1.00
53,47,Washington,Okanogan County,2.00,,,1.00
53,49,Washington,Pacific County,,1.00,1.00,
53,51,Washington,Pend Oreille County,,,,
53,53,Washington,Pierce County,1.00,4.00,8.00,5.00
53,55,Washington,San Juan County,,,1.00,2.00
53,57,Washington,Skagit County,2.00,3.00,,3.00
53,59,Washington,Skamania County,,,,
53,61,Washington,Snohomish County,3.00,3.00,2.00,4.00
53,63,Washington,Spokane County,1.00,1.00,3.00,3.00
53,65,Washington,Stevens County,,,1.00,1.00
53,67,Washington,Thurston County,1.00,1.00,3.00,1.00
53,69,Washington,Wahkiakum County,,,,
53,71,Washington,Walla Walla County,,,,
53,73,Washington,Whatcom County,1.00,2.00,2.00,7.00
53,75,Washington,Whitman County,1.00,1.00,,
53,77,Washington,Yakima County,4.00,4.00,1.00,
54,0,West Virginia,West Virginia,1.00,,,3.00
54,1,West Virginia,Barbour County,1.00,,1.00,1.00
54,3,West Virginia,Berkeley County,5.00,20.00,88.00,329.00
54,5,West Virginia,Boone County,1.00,,,
54,7,West Virginia,Braxton County,1.00,1.00,1.00,1.00
54,9,West Virginia,Brooke County,1.00,1.00,1.00,
54,11,West Virginia,Cabell County,8.00,,1.00,1.00
54,13,West Virginia,Calhoun County,1.00,2.00,,1.00
54,15,West Virginia,Clay County,1.00,,,
54,17,West Virginia,Doddridge County,,,2.00,
54,19,West Virginia,Fayette County,7.00,1.00,1.00,2.00
54,21,West Virginia,Gilmer County,1.00,2.00,,
54,23,West Virginia,Grant County,,1.00,2.00,3.00
54,25,West Virginia,Greenbrier County,14.00,1.00,1.00,2.00
54,27,West Virginia,Hampshire County,1.00,6.00,,15.00
54,29,West Virginia,Hancock County,3.00,1.00,,
54,31,West Virginia,Hardy County,,,1.00,
54,33,West Virginia,Harrison County,1.00,4.00,4.00,1.00
54,35,West Virginia,Jackson County,2.00,,,
54,37,West Virginia,Jefferson County,1.00,10.00,39.00,129.00
54,39,West Virginia,Kanawha County,3.00,6.00,1.00,5.00
54,41,West Virginia,Lewis County,1.00,,,
54,43,West Virginia,Lincoln County,,,,
54,45,West Virginia,Logan County,2.00,1.00,1.00,
55,29,Wisconsin,Door County,3.00,2.00,6.00,15.00
54,47,West Virginia,McDowell County,,1.00,1.00,1.00
54,49,West Virginia,Marion County,6.00,1.00,5.00,
54,51,West Virginia,Marshall County,1.00,2.00,1.00,1.00
54,53,West Virginia,Mason County,3.00,,1.00,1.00
54,55,West Virginia,Mercer County,2.00,3.00,1.00,2.00
54,57,West Virginia,Mineral County,4.00,4.00,1.00,4.00
54,59,West Virginia,Mingo County,2.00,,,
54,61,West Virginia,Monongalia County,1.00,5.00,1.00,3.00
54,63,West Virginia,Monroe County,2.00,1.00,1.00,1.00
54,65,West Virginia,Morgan County,,2.00,17.00,60.00
54,67,West Virginia,Nicholas County,1.00,,1.00,
54,69,West Virginia,Ohio County,3.00,4.00,3.00,
54,71,West Virginia,Pendleton County,2.00,2.00,,1.00
54,73,West Virginia,Pleasants County,1.00,,,
54,75,West Virginia,Pocahontas County,1.00,1.00,,
54,77,West Virginia,Preston County,2.00,,1.00,1.00
54,79,West Virginia,Putnam County,2.00,1.00,,2.00
54,81,West Virginia,Raleigh County,10.00,,1.00,3.00
54,83,West Virginia,Randolph County,13.00,1.00,1.00,
54,85,West Virginia,Ritchie County,,,1.00,
54,87,West Virginia,Roane County,3.00,1.00,,
54,89,West Virginia,Summers County,3.00,,,1.00
54,91,West Virginia,Taylor County,3.00,,,1.00
54,93,West Virginia,Tucker County,1.00,,,3.00
54,95,West Virginia,Tyler County,,,1.00,1.00
54,97,West Virginia,Upshur County,2.00,,1.00,1.00
54,99,West Virginia,Wayne County,1.00,1.00,,
54,101,West Virginia,Webster County,,1.00,,
54,103,West Virginia,Wetzel County,1.00,1.00,1.00,
54,105,West Virginia,Wirt County,,1.00,,
54,107,West Virginia,Wood County,3.00,3.00,,2.00
54,109,West Virginia,Wyoming County,2.00,1.00,,
55,0,Wisconsin,Wisconsin,,3.00,1.00,31.00
55,1,Wisconsin,Adams County,5.00,5.00,33.00,139.00
55,3,Wisconsin,Ashland County,4.00,11.00,40.00,59.00
55,5,Wisconsin,Barron County,106.00,102.00,222.00,386.00
55,7,Wisconsin,Bayfield County,21.00,15.00,22.00,72.00
55,9,Wisconsin,Brown County,17.00,3.00,14.00,68.00
55,11,Wisconsin,Buffalo County,42.00,18.00,46.00,73.00
55,13,Wisconsin,Burnett County,113.00,111.00,123.00,164.00
55,15,Wisconsin,Calumet County,2.00,3.00,8.00,30.00
55,17,Wisconsin,Chippewa County,105.00,123.00,216.00,316.00
55,19,Wisconsin,Clark County,86.00,100.00,139.00,192.00
55,21,Wisconsin,Columbia County,22.00,37.00,104.00,259.00
55,23,Wisconsin,Crawford County,2.00,18.00,81.00,54.00
55,25,Wisconsin,Dane County,77.00,94.00,259.00,529.00
55,27,Wisconsin,Dodge County,25.00,12.00,16.00,50.00
55,31,Wisconsin,Douglas County,37.00,60.00,104.00,149.00
55,33,Wisconsin,Dunn County,81.00,96.00,93.00,244.00
55,35,Wisconsin,Eau Claire County,260.00,248.00,391.00,476.00
55,37,Wisconsin,Florence County,,,1.00,4.00
55,39,Wisconsin,Fond du Lac County,14.00,17.00,14.00,16.00
55,41,Wisconsin,Forest County,1.00,1.00,3.00,5.00
55,43,Wisconsin,Grant County,3.00,19.00,57.00,59.00
55,45,Wisconsin,Green County,1.00,2.00,5.00,27.00
55,47,Wisconsin,Green Lake County,1.00,2.00,8.00,34.00
55,49,Wisconsin,Iowa County,9.00,29.00,36.00,83.00
55,51,Wisconsin,Iron County,1.00,2.00,3.00,24.00
55,53,Wisconsin,Jackson County,17.00,57.00,88.00,146.00
55,55,Wisconsin,Jefferson County,9.00,5.00,17.00,50.00
55,57,Wisconsin,Juneau County,6.00,32.00,91.00,134.00
55,59,Wisconsin,Kenosha County,5.00,8.00,7.00,18.00
55,61,Wisconsin,Kewaunee County,,,2.00,4.00
55,63,Wisconsin,La Crosse County,90.00,202.00,246.00,147.00
55,65,Wisconsin,Lafayette County,,,1.00,3.00
55,67,Wisconsin,Langlade County,2.00,,3.00,44.00
55,69,Wisconsin,Lincoln County,11.00,15.00,162.00,234.00
55,71,Wisconsin,Manitowoc County,,,7.00,17.00
55,73,Wisconsin,Marathon County,5.00,43.00,238.00,558.00
55,75,Wisconsin,Marinette County,3.00,6.00,15.00,110.00
55,77,Wisconsin,Marquette County,5.00,6.00,30.00,168.00
55,78,Wisconsin,Menominee County,,1.00,2.00,26.00
55,79,Wisconsin,Milwaukee County,15.00,15.00,11.00,156.00
55,81,Wisconsin,Monroe County,39.00,93.00,200.00,256.00
55,83,Wisconsin,Oconto County,1.00,1.00,2.00,20.00
55,85,Wisconsin,Oneida County,38.00,35.00,221.00,276.00
55,87,Wisconsin,Outagamie County,6.00,17.00,34.00,110.00
55,89,Wisconsin,Ozaukee County,3.00,3.00,3.00,32.00
55,91,Wisconsin,Pepin County,3.00,8.00,14.00,46.00
55,93,Wisconsin,Pierce County,10.00,32.00,46.00,87.00
55,95,Wisconsin,Polk County,187.00,146.00,153.00,268.00
55,97,Wisconsin,Portage County,16.00,184.00,341.00,499.00
55,99,Wisconsin,Price County,20.00,20.00,100.00,159.00
55,101,Wisconsin,Racine County,4.00,12.00,9.00,36.00
55,103,Wisconsin,Richland County,4.00,33.00,112.00,149.00
55,105,Wisconsin,Rock County,8.00,10.00,33.00,66.00
55,107,Wisconsin,Rusk County,31.00,37.00,118.00,157.00
55,109,Wisconsin,St. Croix County,77.00,69.00,113.00,253.00
55,111,Wisconsin,Sauk County,28.00,72.00,81.00,222.00
55,113,Wisconsin,Sawyer County,77.00,75.00,177.00,163.00
55,115,Wisconsin,Shawano County,3.00,4.00,30.00,110.00
55,117,Wisconsin,Sheboygan County,4.00,12.00,19.00,36.00
55,119,Wisconsin,Taylor County,16.00,14.00,28.00,73.00
55,121,Wisconsin,Trempealeau County,30.00,50.00,154.00,142.00
55,123,Wisconsin,Vernon County,20.00,47.00,120.00,157.00
55,125,Wisconsin,Vilas County,21.00,12.00,46.00,134.00
55,127,Wisconsin,Walworth County,2.00,7.00,24.00,84.00
55,129,Wisconsin,Washburn County,134.00,138.00,197.00,186.00
55,131,Wisconsin,Washington County,7.00,8.00,6.00,63.00
55,133,Wisconsin,Waukesha County,30.00,23.00,29.00,177.00
55,135,Wisconsin,Waupaca County,12.00,33.00,158.00,227.00
55,137,Wisconsin,Waushara County,4.00,6.00,45.00,184.00
55,139,Wisconsin,Winnebago County,37.00,10.00,32.00,113.00
55,141,Wisconsin,Wood County,22.00,121.00,289.00,314.00
56,0,Wyoming,Wyoming,2.00,1.00,,1.00
56,1,Wyoming,Albany County,2.00,1.00,1.00,
56,3,Wyoming,Big Horn County,1.00,,,
56,5,Wyoming,Campbell County,3.00,1.00,,
56,7,Wyoming,Carbon County,,,,
56,9,Wyoming,Converse County,2.00,,,
56,11,Wyoming,Crook County,,,,
56,13,Wyoming,Fremont County,1.00,,1.00,1.00
56,15,Wyoming,Goshen County,,,,
56,17,Wyoming,Hot Springs County,,,,
56,19,Wyoming,Johnson County,,1.00,,1.00
56,21,Wyoming,Laramie County,2.00,3.00,3.00,1.00
56,23,Wyoming,Lincoln County,,1.00,,
56,25,Wyoming,Natrona County,,,2.00,
56,27,Wyoming,Niobrara County,,,,
56,29,Wyoming,Park County,4.00,,,1.00
56,31,Wyoming,Platte County,,,,
56,33,Wyoming,Sheridan County,5.00,2.00,,
56,35,Wyoming,Sublette County,,,,
56,37,Wyoming,Sweetwater County,1.00,1.00,2.00,
56,39,Wyoming,Teton County,3.00,,3.00,1.00
56,41,Wyoming,Uinta County,,,,
56,43,Wyoming,Washakie County,,,,
56,45,Wyoming,Weston County,,,,
